"","artist_name","artist_id","duration_ms","id","name","popularity"
"1377","Michael McDermott","6fqXoFLlBDM3exihRtUQsx",241613,"15P4Dkl91eIjeoQbdxPeQB","These Last Few Days",8
"1378","Michael McDermott","6fqXoFLlBDM3exihRtUQsx",421173,"51diY1qj0uoPOH8EdbsSGt","Shadow in the Window",8
"1379","Michael McDermott","6fqXoFLlBDM3exihRtUQsx",238946,"0FhjSh4bXddWSD4PUgbjzC","Getaway Car",8
"1380","Michael McDermott","6fqXoFLlBDM3exihRtUQsx",230466,"7i13PaV3OcUmJzkaK8kaDy","So Am I",8
"1381","Tinashe","0NIIxcxNHmOoyBx03SfTCD",227000,"3jVtllWS5CFFWLQng8sKsr","2 On (feat. ScHoolboy Q)",74
"1382","Tinashe","0NIIxcxNHmOoyBx03SfTCD",146791,"6sg284TefDkBpFh0317Agp","Needs",68
"1383","Tinashe","0NIIxcxNHmOoyBx03SfTCD",229746,"6TaqooOXAEcijL6G1AWS2K","All My Friends (feat. Tinashe & Chance the Rapper)",71
"1384","Tinashe","0NIIxcxNHmOoyBx03SfTCD",229844,"2qB5DAgRdacJUtayEnf3ip","Talk To Me Nice",61
"1385","Tinashe","0NIIxcxNHmOoyBx03SfTCD",182278,"6lF9MVbhNfe0EZcACAdaFM","Uh Huh",62
"1386","Shygirl","3M3wTTCDwicRubwMyHyEDy",220040,"5W2s4S60GoNsUthU51aUb8","papi bones (feat. shygirl)",55
"1387","Shygirl","3M3wTTCDwicRubwMyHyEDy",132625,"6bAR0U4WV9uEBzuoNUzQSC","Shlut",52
"1388","Shygirl","3M3wTTCDwicRubwMyHyEDy",164500,"5PZN71yON3rzA8OaEidrIo","Heaven",53
"1389","Shygirl","3M3wTTCDwicRubwMyHyEDy",159000,"5alFLxnNmBmTdNM6Oq0nqD","SLIME",50
"1390","Shygirl","3M3wTTCDwicRubwMyHyEDy",198625,"6K51akbgV0Tb3WI0NY1yYX","Firefly",47
"1391","Shygirl","3M3wTTCDwicRubwMyHyEDy",220451,"28xeM58xfbn0ahMEfjAsHP","Woe",47
"1392","Shygirl","3M3wTTCDwicRubwMyHyEDy",115000,"1tZAEXxVr3W1XHPQZslOEI","UCKERS",47
"1393","UNIIQU3","5aR8qSaApKChlZvzB0Jfpx",271448,"1sOWJxPuY1k8WyQIPOEnPI","Body Moves",44
"1394","UNIIQU3","5aR8qSaApKChlZvzB0Jfpx",238167,"6JtT4a0Z406dz7A2f2vGBe","Microdosing",40
"1395","UNIIQU3","5aR8qSaApKChlZvzB0Jfpx",125869,"47YnumhXZ6wHNOAuO3ffJi","2 The Floor",33
"1396","UNIIQU3","5aR8qSaApKChlZvzB0Jfpx",170666,"0aCcAr2o7IPxGRxZ6e3rzF","100% Pure Love - UNIIQU3 Remix",33
"1397","UNIIQU3","5aR8qSaApKChlZvzB0Jfpx",177000,"7FYvSHYySIXK9hCwBgnOea","Microdosing (Conducta Remix) - Edit",32
"1398","Kings of Convenience","41AbNVba2ccpmcc9QtOJE7",188400,"3O090PYVo1do7s3PMCoVoz","Misread",64
"1399","Kings of Convenience","41AbNVba2ccpmcc9QtOJE7",186466,"3iQH0cryu5TRe2GMhF9ZFZ","Mrs. Cold",61
"1400","Kings of Convenience","41AbNVba2ccpmcc9QtOJE7",181139,"6RJq7ki5vvDnLfn8E6EJVV","Catholic Country",58
"1401","Kings of Convenience","41AbNVba2ccpmcc9QtOJE7",238173,"6yIyrlTO06MAWqzSAEfjMh","Know How",57
"1402","Kings of Convenience","41AbNVba2ccpmcc9QtOJE7",209026,"119MXpXxpY20WUkDIdE6U4","I'd Rather Dance With You",57
"1403","Flo Milli","08PvCOlef4xdOr20jFSTPd",245959,"035MzEbx4z2DxuRDymHXbv","Rodeo (Remix)",78
"1404","Flo Milli","08PvCOlef4xdOr20jFSTPd",146854,"3qKunud9sySc8qvQ3i84og","Conceited",66
"1405","Flo Milli","08PvCOlef4xdOr20jFSTPd",137361,"52BJrldggFQyTiW8XrILhO","In The Party",64
"1406","Flo Milli","08PvCOlef4xdOr20jFSTPd",147692,"7qdFz1dTJqgdVe6NA4F4DP","Beef FloMix",62
"1407","Flo Milli","08PvCOlef4xdOr20jFSTPd",143325,"4ue41gFbAjoU0P1EberJWm","We Not Humping - Remix",62
"1408","Maiya The Don","6S6u5pS5ywg7rv50rhpobQ",146629,"7kswp4MJqT6Ts9P0iVL3kg","Dusties",54
"1409","Maiya The Don","6S6u5pS5ywg7rv50rhpobQ",198385,"5MnqugWyPeiodmvBbFIZ6m","Anything Flows (feat. Maiya The Don, 2Rare & Kari Faux)",53
"1410","Maiya The Don","6S6u5pS5ywg7rv50rhpobQ",167490,"5t8FBhJKbpBCskmOaMRxQW","Body",48
"1411","Maiya The Don","6S6u5pS5ywg7rv50rhpobQ",148522,"5mptX9ZQT0n8tUY4kPAH6R","Luv U Better",47
"1412","Maiya The Don","6S6u5pS5ywg7rv50rhpobQ",169880,"1CNwYnjWQHMTmDgYxGiOHw","Google Maps",46
"1413","grentperez","73BLwSX6gsNeVzS7DgI4xe",173286,"5o5WaO9pzPhXSGIrTIYVce","Cherry Wine",74
"1414","grentperez","73BLwSX6gsNeVzS7DgI4xe",258000,"0T3pyPYtHAsxIRymAZsTkX","(Only) About Love - Demo",65
"1415","grentperez","73BLwSX6gsNeVzS7DgI4xe",245400,"377JgyibsyYZ1NEF9aa1ZZ","Clementine",64
"1416","grentperez","73BLwSX6gsNeVzS7DgI4xe",194745,"3fk4yTACtSqCzDol4mBPdt","Absence of You",63
"1417","grentperez","73BLwSX6gsNeVzS7DgI4xe",201233,"4oZKyVTuQwKAXlplVagooE","My Heart It Beats for You",63
"1418","Games We Play","4yP4eYthbuCNIcoQtqwj40",179850,"1sBvGY100lfD3w6tR22M1D","I Hope You’re Happy",53
"1419","Games We Play","4yP4eYthbuCNIcoQtqwj40",200601,"3tGIeahIPyEt76r4FAxv7e","Hey Ben",43
"1420","Games We Play","4yP4eYthbuCNIcoQtqwj40",186581,"1SvWcEk0BXuOmQp25PThtR","Get A Job",48
"1421","Games We Play","4yP4eYthbuCNIcoQtqwj40",199385,"3odZxZFIrKMcYxH86UonVn","too young.",45
"1422","Games We Play","4yP4eYthbuCNIcoQtqwj40",147259,"5kobpyghUySxs0Rxb3r5e3","St. Girlfriend",42
"1423","Games We Play","4yP4eYthbuCNIcoQtqwj40",175113,"0YsIuTjyAx31Eaun9LP7Ye","Pretty Boy",42
"1424","Ultra Q","57JelvPHs2P6BROjeHhHZ3",261224,"6evMsbloWtDpj74APCsarb","Redwoood",34
"1425","Ultra Q","57JelvPHs2P6BROjeHhHZ3",230386,"1fiFYcZfs1rO99Pv4gUwRR","Get Yourself A Friend",32
"1426","Ultra Q","57JelvPHs2P6BROjeHhHZ3",192506,"7prUu3E0InxjgzNkSJ5Iki","VR Sex",29
"1427","Ultra Q","57JelvPHs2P6BROjeHhHZ3",212000,"3OGkTlzC4Se6z6e9eEwMOt","It's Permanent",31
"1428","Ultra Q","57JelvPHs2P6BROjeHhHZ3",181912,"4xQlvbMe55MngbJcEe3rOm","Some Dice",31
"1429","Łaszewo","6jxGLrn1I14RIeRYodOpLN",240000,"0kfNu4qJOo7vgRWDCnMiBa","Little Planets - Remix",56
"1430","Łaszewo","6jxGLrn1I14RIeRYodOpLN",199042,"3wrgRknQKf58IIEbV4flhx","Til U Hate Me",51
"1431","Łaszewo","6jxGLrn1I14RIeRYodOpLN",224042,"4TT57R08MqKaBvCa5XRsyx","Up in Flames",51
"1432","Łaszewo","6jxGLrn1I14RIeRYodOpLN",245993,"7lEgtLIriGoPyO9hzAsthq","Fuck Your Sunshine",51
"1433","Łaszewo","6jxGLrn1I14RIeRYodOpLN",224250,"6QvldZZ10eYgKamaWfG52b","Fuck Your Sunshine (Adventure Club Remix)",50
"1434","Łaszewo","6jxGLrn1I14RIeRYodOpLN",214941,"5JfcsIJYs0qWMsywpgzwdu","Colors",50
"1435","Joe Kay","53ZQc2LGjVFkhzbC6zBggA",66951,"7ao9jE1fgOuLUnxA6XHt5X","JOY IN CHAOS",21
"1436","Joe Kay","53ZQc2LGjVFkhzbC6zBggA",141744,"5zcmb0eqUIVevkw3LrE1yV","Sinach Way Maker Drill",16
"1437","Joe Kay","53ZQc2LGjVFkhzbC6zBggA",113142,"1Reqp2X4uuki4Euvd51iRg","You Say Lauren Daigle (Drill)",13
"1438","Joe Kay","53ZQc2LGjVFkhzbC6zBggA",139200,"0KpbnYZtKLDWw0Swz5Dk5j","Abena",10
"1439","Joe Kay","53ZQc2LGjVFkhzbC6zBggA",122540,"1O42Ha1pKuys74Nd5NEabg","Your Love Will Keep Us Drill",7
"1440","Joe Kay","53ZQc2LGjVFkhzbC6zBggA",205113,"58NdFoT2h4RfJFsgaiRsoo","Give Me Love",7
"1441","Joe Kay","53ZQc2LGjVFkhzbC6zBggA",183379,"14MlJDQWnaDyegzOKCUMiO","FIRE IN MY HEART",7
"1442","Jared Jackson","6xPRmN9jg4Vq3hOQkhmvDt",150857,"6wnvYffT5vmLgcXzpxWv3x","A Lover's Bounce",27
"1443","Jared Jackson","6xPRmN9jg4Vq3hOQkhmvDt",258978,"5aseTEcwC7p7SWVEajGZwV","Could've Been (4x4 Instrumental)",26
"1444","Jared Jackson","6xPRmN9jg4Vq3hOQkhmvDt",404018,"4qaUwnXuL241hytqMeoAdL","No More (Instrumental)",20
"1445","Jared Jackson","6xPRmN9jg4Vq3hOQkhmvDt",235327,"66YGzH4j76U6TeNsvfy69t","Rinse",16
"1446","Jared Jackson","6xPRmN9jg4Vq3hOQkhmvDt",314358,"1lyEyXBh61PErwBtlwBo5l","Untitled Groove",16
"1447","Karan Aujla","6DARBhWbfcS9E4yJzcliqQ",155161,"0YQJoDL6f46J0n1rOVkpxJ","Softly",81
"1448","Karan Aujla","6DARBhWbfcS9E4yJzcliqQ",175999,"3nKQrVVlwbAQSnFbgZWdN0","White Brown Black",78
"1449","Karan Aujla","6DARBhWbfcS9E4yJzcliqQ",195360,"5RaK2eqyHaBSyjEtI27w3T","Try Me",78
"1450","Karan Aujla","6DARBhWbfcS9E4yJzcliqQ",210117,"2uWZ7EGddFlA1DJ3Rzzvs2","Bachke Bachke (feat. Yarah)",78
"1451","Karan Aujla","6DARBhWbfcS9E4yJzcliqQ",139354,"1Er6TEtbyuW1b9QtBVkggD","Jee Ni Lagda",77
"1452","Ikky","3nqS8jzqmsPKFJTp0BOIel",155161,"0YQJoDL6f46J0n1rOVkpxJ","Softly",81
"1453","Ikky","3nqS8jzqmsPKFJTp0BOIel",148188,"42TMa2hgBNjte4uV7jNCnQ","Baller",79
"1454","Ikky","3nqS8jzqmsPKFJTp0BOIel",195360,"5RaK2eqyHaBSyjEtI27w3T","Try Me",78
"1455","Ikky","3nqS8jzqmsPKFJTp0BOIel",210117,"2uWZ7EGddFlA1DJ3Rzzvs2","Bachke Bachke (feat. Yarah)",78
"1456","Ikky","3nqS8jzqmsPKFJTp0BOIel",139354,"1Er6TEtbyuW1b9QtBVkggD","Jee Ni Lagda",77
"1457","Faye Webster","5szilpXHcwOqnyKLqGco5j",251666,"71BWZa1liIRyUiuJ3MB66o","I Know You",82
"1458","Faye Webster","5szilpXHcwOqnyKLqGco5j",202653,"5WbfFTuIldjL9x7W6y5l7R","Kingston",79
"1459","Faye Webster","5szilpXHcwOqnyKLqGco5j",153320,"3cxZT78mZDyLsLPJKcTu3U","Right Side of My Neck",74
"1460","Faye Webster","5szilpXHcwOqnyKLqGco5j",224680,"2VYnlKxB8jpbCeLUjQsebc","In A Good Way",72
"1461","Faye Webster","5szilpXHcwOqnyKLqGco5j",201120,"0uphGVj1uIticJK6gb2WnO","Hurts Me Too",66
"1462","Upchuck","7mhCgHESQzEKKyWshkMTwW",169059,"3YTh8sEUXyvufGoQA5e6LP","Freaky",35
"1463","Upchuck","7mhCgHESQzEKKyWshkMTwW",207881,"6Rx1b6OWdKoyZ7vYE9AHgW","Facecard",33
"1464","Upchuck","7mhCgHESQzEKKyWshkMTwW",161461,"1fAqYPbtz7ljMn6q24Zadx","Crashing",24
"1465","Upchuck","7mhCgHESQzEKKyWshkMTwW",94375,"5bVj0vmJrWXVb4dN9jMova","Freedoom",24
"1466","Upchuck","7mhCgHESQzEKKyWshkMTwW",236178,"7lb47EGDexa4EkjjgUUUie","Upchuck (7"" Version)",21
"1467","Upchuck","7mhCgHESQzEKKyWshkMTwW",240234,"1YJjMrTEm3eLSnghBkf06l","Upchuck",21
"1468","Mike Dimes","6rIaHuCIUu32uj2CjlEBN3",174915,"1tIgeZloeOtSJrVx9WiArC","HOME",65
"1469","Mike Dimes","6rIaHuCIUu32uj2CjlEBN3",151285,"1R7IfLjtJ4B9kqjIqaEeVf","NO TRENDS",64
"1470","Mike Dimes","6rIaHuCIUu32uj2CjlEBN3",158158,"19s7W71y7IZDAn6X2mnCqr","LABELS CALLIN'",61
"1471","Mike Dimes","6rIaHuCIUu32uj2CjlEBN3",155744,"3Ln9xcE0iQcigMmLqV3fEi","BACKROOM",61
"1472","Mike Dimes","6rIaHuCIUu32uj2CjlEBN3",195267,"5qVQkDreRgn8TFxRFfgYQB","ARSENAL (I SMELL BITCH) (feat. Denzel Curry)",60
"1473","Dro Kenji","46fHMu9KxdQwcGV9xI1L9R",126058,"0oLQoGztiYKGSXuIHUcESD","KISS N' TELL (feat. Dro Kenji)",54
"1474","Dro Kenji","46fHMu9KxdQwcGV9xI1L9R",249475,"5p29DSBwxS4hStGKr7NCCO","KILL CUPID",56
"1475","Dro Kenji","46fHMu9KxdQwcGV9xI1L9R",176692,"1OwD4SeTFdUYZaJkbGcPuv","STEP BACK (FEAT. MIKE DIMES)",54
"1476","Dro Kenji","46fHMu9KxdQwcGV9xI1L9R",182448,"6fdxpwerepfYpTCjchuP5J","SO WHAT (FEAT. DC THE DON)",53
"1477","Dro Kenji","46fHMu9KxdQwcGV9xI1L9R",112000,"6RZeZKaJfK1su5TdM6hWir","PAMPER PAMPER",52
"1478","BETWEEN FRIENDS","2HkSsS8O2U2gPhnCGVN5vn",235225,"4LyIHEDbAWDeKV0JbVZae9","affection",68
"1479","BETWEEN FRIENDS","2HkSsS8O2U2gPhnCGVN5vn",179144,"7kU5jssxTfbGYBvsowMhiz","Bruise",52
"1480","BETWEEN FRIENDS","2HkSsS8O2U2gPhnCGVN5vn",173800,"4B03LwLa4nuiktvLCN3KHN","Self destruct",58
"1481","BETWEEN FRIENDS","2HkSsS8O2U2gPhnCGVN5vn",166358,"53FeQY6mQhvZdyKlPDtX79","iloveyou",57
"1482","BETWEEN FRIENDS","2HkSsS8O2U2gPhnCGVN5vn",266157,"5F0h98msxVR8rqhJQDbBaG","suburban wonderland",51
"1483","Blaketheman1000","0QrLOWMTGOF7Vwb3SAhf3I",140124,"2ZEGluhGO9zXiJp2ANmTIS","Ibuprofen",32
"1484","Blaketheman1000","0QrLOWMTGOF7Vwb3SAhf3I",212000,"4RH5H3lx8hNw1JkXMjMqx0","WONDERLAND",32
"1485","Blaketheman1000","0QrLOWMTGOF7Vwb3SAhf3I",97984,"55gqXTSsVrKdoEF1k9D01a","Pixies",30
"1486","Blaketheman1000","0QrLOWMTGOF7Vwb3SAhf3I",125373,"2dPm2Ai465XpcVU9baStsS","cant celebrate - Blaketheman1000 Remix",24
"1487","Blaketheman1000","0QrLOWMTGOF7Vwb3SAhf3I",177473,"5EZI0rPfDLltxUeimJZhu6","Blake 2",25
"1488","Slow Magic","3htNAy3vYWWYV8RZFeyRMT",286222,"775Dzp9aaHkv40sVfbRd8I","Waited 4 U - ODESZA Remix",46
"1489","Slow Magic","3htNAy3vYWWYV8RZFeyRMT",204000,"4jC2ifws6KbDoXBTkSQiPr","Corvette Cassette",40
"1490","Slow Magic","3htNAy3vYWWYV8RZFeyRMT",236156,"3bcC6Ef6xHiIqo9WVUT4Sk","Waited 4 U",39
"1491","Slow Magic","3htNAy3vYWWYV8RZFeyRMT",271002,"5flhC76ERcOZ60qTUNulmb","Girls",38
"1492","Slow Magic","3htNAy3vYWWYV8RZFeyRMT",254336,"0HgOy5hBONS66udJ0Bj1CV","Human Nature - Saint Sinner Remix",37
"1493","The Lighthouse And The Whaler","6ls5A8Wys9Swixpz4v6kj3",130000,"4rbwnul12vKm58t4lOcoZF","Venice (Adam Snow Bootleg)",49
"1494","The Lighthouse And The Whaler","6ls5A8Wys9Swixpz4v6kj3",184309,"4mCDsTfzLxKN0z80j0c2z8","I Want to Feel Alive",47
"1495","The Lighthouse And The Whaler","6ls5A8Wys9Swixpz4v6kj3",185526,"2kthi1rIJiy6suXZyiBQYm","We Are Infinite",45
"1496","The Lighthouse And The Whaler","6ls5A8Wys9Swixpz4v6kj3",248283,"7I6BMcjirgeS1Wt0xY6AP3","Venice - Remix",40
"1497","The Lighthouse And The Whaler","6ls5A8Wys9Swixpz4v6kj3",199906,"15KUDgDxvkghmtB6FxI7Dt","Venice",40
"1498","MEOWBOYS","33Jz1r2Co8ANxW2w6GuGbf",201754,"2cuEOtShsxJubXXK7dR88W","King of Acting Normal",34
"1499","MEOWBOYS","33Jz1r2Co8ANxW2w6GuGbf",183468,"0dZcLCpuu92ChNXeXoyre5","Pins",15
"1500","Pedro Capó","4QVBYiagIaa6ZGSPMbybpy",237626,"4U0JLGFHJpEnDS5w8F7ngE","Calma - Remix",64
"1501","Pedro Capó","4QVBYiagIaa6ZGSPMbybpy",201044,"2o6pi3nx1UAYxuBccabCMQ","La Fiesta",70
"1502","Pedro Capó","4QVBYiagIaa6ZGSPMbybpy",179339,"1Ol5LmdNDNpFu1oNwfgkux","Tutu",68
"1503","Pedro Capó","4QVBYiagIaa6ZGSPMbybpy",217546,"3eSJmGWqoBRx5wbFCtvPtz","Color Esperanza 2020",70
"1504","Pedro Capó","4QVBYiagIaa6ZGSPMbybpy",165820,"727DZ6qsujnLdNNLooqqZT","Tutu - Remix",62
"1505","Armor For Sleep","7eSbps3Uha3MMBNWhMYa2H",228706,"4CilIy3dA3P9Tq2NFqKEOX","Car Underwater",50
"1506","Armor For Sleep","7eSbps3Uha3MMBNWhMYa2H",210746,"5qAKEQvEMo2TAjOq7qbRsK","The Truth About Heaven",47
"1507","Armor For Sleep","7eSbps3Uha3MMBNWhMYa2H",201026,"249LfLwS8qVzqu61TvBVs0","Remember To Feel Real",42
"1508","Armor For Sleep","7eSbps3Uha3MMBNWhMYa2H",181293,"33kiSXAy1GBwqOh4O7v9Lv","Dream to Make Believe",41
"1509","Armor For Sleep","7eSbps3Uha3MMBNWhMYa2H",250853,"6xOtKddPrdmIsZ9p8XkFHo","End of the World",35
"1510","Armor For Sleep","7eSbps3Uha3MMBNWhMYa2H",226386,"7c0yizxbtgLanl2hR2kDkp","Awkward Last Words",35
"1511","The Early November","2rxtSTPBJawYhQAXIpgEAi",210053,"1pheXhVRP3TVjjf9PeYuOU","I Want To Hear You Sad",41
"1512","The Early November","2rxtSTPBJawYhQAXIpgEAi",197626,"6pqDYLoQnjDqnPEEWHHL4Q","Decoration (Rock Version)",39
"1513","The Early November","2rxtSTPBJawYhQAXIpgEAi",162266,"0qbNB2rpbh8AtCirYuOrg7","Something That Produces Results",38
"1514","The Early November","2rxtSTPBJawYhQAXIpgEAi",263320,"3OFUWKH9khkh05HyuPpSma","Call Off The Bells",36
"1515","The Early November","2rxtSTPBJawYhQAXIpgEAi",190960,"4bZgxiO0f3Vk5YdJp0Kwys","Baby Blue",35
"1516","The Spill Canvas","4W8SeWrRZUburGZyp5JwYj",202573,"4b9jRNwMUvABxTD1amyfA6","All over You",53
"1517","The Spill Canvas","4W8SeWrRZUburGZyp5JwYj",183960,"0eF0hwXeVzUimc5YA5IT6J","Polygraph, Right Now!",45
"1518","The Spill Canvas","4W8SeWrRZUburGZyp5JwYj",223160,"25JGo37w1o4LqeztjPGMp4","Our Song",41
"1519","The Spill Canvas","4W8SeWrRZUburGZyp5JwYj",308453,"659qOyalNzXXm62wcxnLBh","All Hail The Heartbreaker",39
"1520","The Spill Canvas","4W8SeWrRZUburGZyp5JwYj",282493,"5KYZkhFT3DX3MckzTPWiQK","Lullaby",36
"1521","Del Water Gap","0xPoVNPnxIIUS1vrxAYV00",199232,"51Lf3l6wx008NdBxCQnD6B","Ode to a Conversation Stuck in Your Throat",72
"1522","Del Water Gap","0xPoVNPnxIIUS1vrxAYV00",382613,"3PUMPtOSeXSJsBvK43K96b","New Song",59
"1523","Del Water Gap","0xPoVNPnxIIUS1vrxAYV00",262511,"4PawewnYu8lyLk3DX1RCNu","Better Than I Know Myself",58
"1524","Del Water Gap","0xPoVNPnxIIUS1vrxAYV00",232076,"3W3GKw4by2pdPfG8bYQMVG","Perfume",58
"1525","Del Water Gap","0xPoVNPnxIIUS1vrxAYV00",238200,"1VZQYv1EhvZAwKYYdgmcdf","High Tops",57
"1526","Kristiane","2DBFAP6nXms5yPochyh2sZ",147580,"0bcoBtFwqdhHNgT3Y29sTa","Wish I Could Be Your Girl",44
"1527","Kristiane","2DBFAP6nXms5yPochyh2sZ",143667,"1Zj4Z2gQP0jgQMqxdi8gcr","Better On Your Own",30
"1528","Kristiane","2DBFAP6nXms5yPochyh2sZ",145063,"0feRGU96vHJ3c0ueiODAn7","Cry Baby",28
"1529","Kristiane","2DBFAP6nXms5yPochyh2sZ",136050,"4FD5Jzr5wbs6eDm0uvJvMD","Call Me Yours",28
"1530","Kristiane","2DBFAP6nXms5yPochyh2sZ",167000,"028pagJQICuYpg9RSsIYPn","Before The Night Is Over",24
"1531","Kristiane","2DBFAP6nXms5yPochyh2sZ",152072,"6v3CLPWplynHW3pIIUkGv6","State Lines",24
"1532","Aidan Bissett","4XQI4hyuy5xun1ou3SM8Oe",183012,"26rjzf7qGC3H3wSPQnk8sG","More Than Friends",32
"1533","Aidan Bissett","4XQI4hyuy5xun1ou3SM8Oe",182382,"31lxSXiOO22G6uKgWk9Kin","Tripping Over Air",33
"1534","Aidan Bissett","4XQI4hyuy5xun1ou3SM8Oe",175311,"5GIsnSmSyFM8dI3e4dP1G5","stuck on us",48
"1535","Aidan Bissett","4XQI4hyuy5xun1ou3SM8Oe",187263,"0s2AQhkfFb9EM9tz5s64lA","Communication",46
"1536","Aidan Bissett","4XQI4hyuy5xun1ou3SM8Oe",163293,"2G6mLCWcfHTPEJ7Vscf0FL","Dumped",45
"1537","Anna Shoemaker","3STjhKc10jr3X60mDRpHV4",167829,"2JUvDYr4aKfI1Qg1dIefxZ","Holly",55
"1538","Anna Shoemaker","3STjhKc10jr3X60mDRpHV4",209266,"0dsIDptw7llRl7hs84HqX9","If You're Going (I'll Go)",42
"1539","Anna Shoemaker","3STjhKc10jr3X60mDRpHV4",170758,"23ROfLTmpk2Q1baIETAdeD","Hey Anna",37
"1540","Anna Shoemaker","3STjhKc10jr3X60mDRpHV4",202247,"3ubTScTReBYihSnVuRD81D","I Think I",32
"1541","Anna Shoemaker","3STjhKc10jr3X60mDRpHV4",175449,"7yigKUgbzfQEak6g29SVNn","666",30
"1542","Anna Shoemaker","3STjhKc10jr3X60mDRpHV4",188073,"2NJSLx2HIfxYsKuDLrU3FJ","ADHD - Porches Remix",30
"1543","Sexyy Red","3DbwFQlvLxRSi2uX8mf81A",157125,"7icwQvajsokotDfM3tefW6","SkeeYee",80
"1544","Sexyy Red","3DbwFQlvLxRSi2uX8mf81A",194047,"65iyYuAIuhttMaYvHQnonf","Pound Town 2 (feat. Nicki Minaj & Tay Keith)",69
"1545","Sexyy Red","3DbwFQlvLxRSi2uX8mf81A",130707,"4LadsagnXZM7SEOpHjHIHA","Looking For The Hoes (Ain’t My Fault)",72
"1546","Sexyy Red","3DbwFQlvLxRSi2uX8mf81A",217213,"1BmI4EYdfzbg8DlV6pHYrY","Peaches & Eggplants (feat. Latto & Sexyy Red)",72
"1547","Sexyy Red","3DbwFQlvLxRSi2uX8mf81A",165863,"1gxAYSMc1jbibsnpT3Rflc","Hellcats SRTs 2 (with Lil Durk)",70
"1548","Sexyy Red","3DbwFQlvLxRSi2uX8mf81A",124805,"3IxGpAFxBAAfCQ6dv6sBiw","SHAKE SUMN (with Sexyy Red) - REMIX",69
"1549","6LACK","4IVAbR2w4JJNJDDRFP3E83",205458,"3J8EOeKLTLXORtWPpOU5bE","Calling My Phone",80
"1550","6LACK","4IVAbR2w4JJNJDDRFP3E83",240341,"4at3d5QWnlibMVN75ECDrp","Pretty Little Fears (feat. J. Cole)",74
"1551","6LACK","4IVAbR2w4JJNJDDRFP3E83",263013,"6Hgh47WXVKtXN5zGOu0hjI","OTW",72
"1552","6LACK","4IVAbR2w4JJNJDDRFP3E83",246773,"4AtZRwSR8BOTTQg5ihSggt","PRBLMS",72
"1553","6LACK","4IVAbR2w4JJNJDDRFP3E83",266291,"0GAyuCo975IHGxxiLKDufB","l e t . g o . m y . h a n d (with Bas & 6LACK)",67
"1554","QUIN","3sHS70DMNgPxRqx2fUNrRA",226638,"6DEhBd4RGr8MbSAtSNNtai","Mushroom Chocolate (with 6LACK)",55
"1555","QUIN","3sHS70DMNgPxRqx2fUNrRA",111306,"1w62bHcCzysJLbKEGuXykx","wunna dem (with QUIN)",47
"1556","QUIN","3sHS70DMNgPxRqx2fUNrRA",304648,"0mhKkoRat1Jicyw3bvq7bI","Fav (feat. 6LACK)",35
"1557","QUIN","3sHS70DMNgPxRqx2fUNrRA",216099,"1OkxTjS82eVchHQwr24CZv","Calling",29
"1558","QUIN","3sHS70DMNgPxRqx2fUNrRA",155031,"1r1s6XqsjAB5IsVp7TlMNF","wunna dem (with QUIN) - pt.1 Endel Sleep Soundscape",28
"1559","QUIN","3sHS70DMNgPxRqx2fUNrRA",140002,"2KQnJoeDU7oinmm2obk1rX","wunna dem (with QUIN) - pt.2 Endel Sleep Soundscape",28
"1560","Jordan Ward","3DGlTwdM5Dim9XQipb3jMf",158133,"08vlprFBmwh9TQnjXUtZDG","FAMJAM4000",66
"1561","Jordan Ward","3DGlTwdM5Dim9XQipb3jMf",147773,"0VNe1ZE8U2baB3JKZpEBok","WHITE CROCS (with Ryan Trey)",64
"1562","Jordan Ward","3DGlTwdM5Dim9XQipb3jMf",141520,"6nXiaXqSZAJuOG6q66mZV1","Lil Baby Crush",60
"1563","Jordan Ward","3DGlTwdM5Dim9XQipb3jMf",110760,"12zPyoqYbVdi5JoZ4A0q22","IDC (with Joony)",59
"1564","Jordan Ward","3DGlTwdM5Dim9XQipb3jMf",129080,"0k4S8MgCg1CKWUy5hNV8GA","CHERIMOYA - BONUS",57
"1565","Ben Howard","5schNIzWdI9gJ1QRK8SBnc",249173,"2uhEKg8kIzpdvz4gyy6x8W","Only Love",72
"1566","Ben Howard","5schNIzWdI9gJ1QRK8SBnc",328506,"3CAX47TnPqTujLIQTw8nwI","Old Pine",68
"1567","Ben Howard","5schNIzWdI9gJ1QRK8SBnc",264546,"5fpEDGQX0Ah3utGnFYulQZ","Keep Your Head Up",67
"1568","Ben Howard","5schNIzWdI9gJ1QRK8SBnc",384080,"4qyfir5Yr7nfo05g6cyFMT","Promise",63
"1569","Ben Howard","5schNIzWdI9gJ1QRK8SBnc",213440,"6yPuQr6vjZ7tJ4oq1PEXle","In Dreams",59
"1570","Sampha","2WoVwexZuODvclzULjPQtm",222497,"28qA8y1sz0FTuSapsCxNOG","Father Time (feat. Sampha)",73
"1571","Sampha","2WoVwexZuODvclzULjPQtm",169590,"3XiIO5kw2UxoY6Aph8Tcd5","Only",62
"1572","Sampha","2WoVwexZuODvclzULjPQtm",220401,"5rYTMjVkGioNF4MpSQISlg","Desoleil (Brilliant Corners)",61
"1573","Sampha","2WoVwexZuODvclzULjPQtm",289962,"3JKRuo3KhL39T6XWAXPohj","Spirit 2.0",59
