"","venue","show_date","artist","artist_id","song","song_id","track_uri"
"123","Park West",2023-10-06,"Ambar Lucid","4nzV0hThyodYzrwksnS86G","Questioning My Mind","3BzpeY1U0GaBJ6pCE7Xh1i","spotify:track:3BzpeY1U0GaBJ6pCE7Xh1i"
"124","Park West",2023-10-06,"Ambar Lucid","4nzV0hThyodYzrwksnS86G","Timeless","7KlW2RiPAWFNT75f216VgH","spotify:track:7KlW2RiPAWFNT75f216VgH"
"125","Park West",2023-10-06,"Ambar Lucid","4nzV0hThyodYzrwksnS86G","Universe","7jgBDJZfhiHnIhekjFUrsX","spotify:track:7jgBDJZfhiHnIhekjFUrsX"
"126","Chop Shop",2023-10-06,"Worriers","55Z2PiiE80rBOkkL1wyNPD","They / Them / Theirs","7BNTExktKvdHBU9yspah6H","spotify:track:7BNTExktKvdHBU9yspah6H"
"127","Chop Shop",2023-10-06,"Worriers","55Z2PiiE80rBOkkL1wyNPD","Trust Your Gut","2UifzypyFYQp3qVU3GPDQ3","spotify:track:2UifzypyFYQp3qVU3GPDQ3"
"128","Chop Shop",2023-10-06,"Worriers","55Z2PiiE80rBOkkL1wyNPD","Yes All Cops","7AxkePF9kg5IL9lrGreHcq","spotify:track:7AxkePF9kg5IL9lrGreHcq"
"129","Chop Shop",2023-10-06,"Worriers","55Z2PiiE80rBOkkL1wyNPD","Hold My Breath","4K29YDlAFYpSnNANlhEtjt","spotify:track:4K29YDlAFYpSnNANlhEtjt"
"130","Chop Shop",2023-10-06,"Worriers","55Z2PiiE80rBOkkL1wyNPD","WTF Is Sleep","05jwcDpY2Os4X4eqGA0GFo","spotify:track:05jwcDpY2Os4X4eqGA0GFo"
"131","Chop Shop",2023-10-06,"Worriers","55Z2PiiE80rBOkkL1wyNPD","I'm Not Mad","5RdS8iscUOO3UjQxMCJyXE","spotify:track:5RdS8iscUOO3UjQxMCJyXE"
"132","Byline Bank Aragon Ballroom",2023-10-07,"Eladio Carrión","5XJDexmWFLWOkjOEjOVX3e","Coco Chanel","0PB0O24JqAuNdOAFVJljMS","spotify:track:0PB0O24JqAuNdOAFVJljMS"
"133","Byline Bank Aragon Ballroom",2023-10-07,"Eladio Carrión","5XJDexmWFLWOkjOEjOVX3e","Mbappe","2lmWwBLVJ2P0HX491zkYws","spotify:track:2lmWwBLVJ2P0HX491zkYws"
"134","Byline Bank Aragon Ballroom",2023-10-07,"Eladio Carrión","5XJDexmWFLWOkjOEjOVX3e","Si La Calle Llama - Remix","3qXZqXGniqNt3PK2CBSZgM","spotify:track:3qXZqXGniqNt3PK2CBSZgM"
"135","Byline Bank Aragon Ballroom",2023-10-07,"Eladio Carrión","5XJDexmWFLWOkjOEjOVX3e","3 Am","1F205Nl2feOSYSztLNOJAL","spotify:track:1F205Nl2feOSYSztLNOJAL"
"136","Byline Bank Aragon Ballroom",2023-10-07,"Eladio Carrión","5XJDexmWFLWOkjOEjOVX3e","Me Gustas Natural","1Sym1HsTqsa2pYKhYL1j15","spotify:track:1Sym1HsTqsa2pYKhYL1j15"
"137","Byline Bank Aragon Ballroom",2023-10-07,"Eladio Carrión","5XJDexmWFLWOkjOEjOVX3e","Hola Como Vas","0MEZYGMSPxNwUO4nAdQRBW","spotify:track:0MEZYGMSPxNwUO4nAdQRBW"
"138","Byline Bank Aragon Ballroom",2023-10-07,"Eladio Carrión","5XJDexmWFLWOkjOEjOVX3e","Eladio Carrion: Bzrp Music Sessions, Vol. 40","1VauUM5CBX7nkLcgafQL2B","spotify:track:1VauUM5CBX7nkLcgafQL2B"
"139","The Vic Theatre",2023-10-07,"Little Dragon","6Tyzp9KzpiZ04DABQoedps","Ritual Union","5uTjNzGKCQ50synrf9dWmT","spotify:track:5uTjNzGKCQ50synrf9dWmT"
"140","The Vic Theatre",2023-10-07,"Little Dragon","6Tyzp9KzpiZ04DABQoedps","Where You Belong","0WPOxxoEVoglAvhqroDpQA","spotify:track:0WPOxxoEVoglAvhqroDpQA"
"141","The Vic Theatre",2023-10-07,"Little Dragon","6Tyzp9KzpiZ04DABQoedps","Wildfire","0fiTN2N5HEIefAHtm00vYG","spotify:track:0fiTN2N5HEIefAHtm00vYG"
"142","The Vic Theatre",2023-10-07,"Little Dragon","6Tyzp9KzpiZ04DABQoedps","Are You Feeling Sad?","60v8m0VhlTqw7GgIQDxNbq","spotify:track:60v8m0VhlTqw7GgIQDxNbq"
"143","The Vic Theatre",2023-10-07,"Little Dragon","6Tyzp9KzpiZ04DABQoedps","Twice","49Su9fsYwmnnuJSyxj48kL","spotify:track:49Su9fsYwmnnuJSyxj48kL"
"144","The Vic Theatre",2023-10-07,"April + Vista","5XNCS8lVEpHHbaHv0EabAj","Slumber","0oF0OIjGA5DGl7WkyHjSXz","spotify:track:0oF0OIjGA5DGl7WkyHjSXz"
"145","The Vic Theatre",2023-10-07,"April + Vista","5XNCS8lVEpHHbaHv0EabAj","Layers","7jJhxMVYQTFXGf0pvnEdCG","spotify:track:7jJhxMVYQTFXGf0pvnEdCG"
"146","The Vic Theatre",2023-10-07,"April + Vista","5XNCS8lVEpHHbaHv0EabAj","Nowhere Else To Go","6vuGONUpoMGw36V5ihXglV","spotify:track:6vuGONUpoMGw36V5ihXglV"
"147","The Vic Theatre",2023-10-07,"April + Vista","5XNCS8lVEpHHbaHv0EabAj","Rebels","0c7mteZ9COkeUiMLFcs0wy","spotify:track:0c7mteZ9COkeUiMLFcs0wy"
"148","The Vic Theatre",2023-10-07,"April + Vista","5XNCS8lVEpHHbaHv0EabAj","Fo'Sho","0CM3khntl1m4Un7q1E0KJS","spotify:track:0CM3khntl1m4Un7q1E0KJS"
"149","Radius",2023-10-07,"Ben Böhmer","5tDjiBYUsTqzd0RkTZxK7u","Breathing","1MvLmHeLkaNgUScgbUVnWJ","spotify:track:1MvLmHeLkaNgUScgbUVnWJ"
"150","Radius",2023-10-07,"Ben Böhmer","5tDjiBYUsTqzd0RkTZxK7u","Begin Again","6j9hfHxpXEaYzFwcSK4MhH","spotify:track:6j9hfHxpXEaYzFwcSK4MhH"
"151","Radius",2023-10-07,"Ben Böhmer","5tDjiBYUsTqzd0RkTZxK7u","Beyond Beliefs","58ney0bG2Vwecj8QzNGRkV","spotify:track:58ney0bG2Vwecj8QzNGRkV"
"152","Radius",2023-10-07,"Ben Böhmer","5tDjiBYUsTqzd0RkTZxK7u","Voodoo","5cGBQ9W3XtRuRQFgDklDrI","spotify:track:5cGBQ9W3XtRuRQFgDklDrI"
"153","Radius",2023-10-07,"Ben Böhmer","5tDjiBYUsTqzd0RkTZxK7u","The Space In Between - Ben Böhmer Remix","6QcU4iwfLjjsrW7zsqyc1D","spotify:track:6QcU4iwfLjjsrW7zsqyc1D"
"154","Radius",2023-10-07,"Barry Can’t Swim","0vTVU0KH0CVzijsoKGsTPl","El Layali","51qw9DAEYn0RS23LtwZU84","spotify:track:51qw9DAEYn0RS23LtwZU84"
"155","Radius",2023-10-07,"Barry Can’t Swim","0vTVU0KH0CVzijsoKGsTPl","How It Feels","2DSQvvaojC1yu5phfWDKuB","spotify:track:2DSQvvaojC1yu5phfWDKuB"
"156","Radius",2023-10-07,"Barry Can’t Swim","0vTVU0KH0CVzijsoKGsTPl","Sonder","2wynpXzuXf6Cvf2MqHYA9Z","spotify:track:2wynpXzuXf6Cvf2MqHYA9Z"
"157","Radius",2023-10-07,"Barry Can’t Swim","0vTVU0KH0CVzijsoKGsTPl","God Is The Space Between Us","5I73WkfhuOvavHVYk3TGrm","spotify:track:5I73WkfhuOvavHVYk3TGrm"
"158","Radius",2023-10-07,"Barry Can’t Swim","0vTVU0KH0CVzijsoKGsTPl","Sunsleeper","7yWd93ZTbCuhaH2QCsTHKc","spotify:track:7yWd93ZTbCuhaH2QCsTHKc"
"159","Radius",2023-10-07,"QRTR","2THXZEfcOePL7bRFl2DUwj","Control","7ts03n6FZvT7chxkTNhnj1","spotify:track:7ts03n6FZvT7chxkTNhnj1"
"160","Radius",2023-10-07,"QRTR","2THXZEfcOePL7bRFl2DUwj","All U Need","0QuV5Bz11FFlWSzS9K29A5","spotify:track:0QuV5Bz11FFlWSzS9K29A5"
"161","Radius",2023-10-07,"QRTR","2THXZEfcOePL7bRFl2DUwj","Rewind - VNSSA Remix","5FZrDvZeHt3JuUw92MUPjy","spotify:track:5FZrDvZeHt3JuUw92MUPjy"
"162","Radius",2023-10-07,"QRTR","2THXZEfcOePL7bRFl2DUwj","Safe Place - QRTR Remix","7M8xsk8epw2OcacXJAmgw3","spotify:track:7M8xsk8epw2OcacXJAmgw3"
"163","Radius",2023-10-07,"QRTR","2THXZEfcOePL7bRFl2DUwj","Blame Me - BAILE Remix","7j15pOGVt7aHde9PWsrdCl","spotify:track:7j15pOGVt7aHde9PWsrdCl"
"164","House of Blues",2023-10-07,"Vacations","0U7iI0Dk4Ojvi17nZboNO4","Telephones","0JIMT9gzLIIz0esKLyjbKf","spotify:track:0JIMT9gzLIIz0esKLyjbKf"
"165","House of Blues",2023-10-07,"Vacations","0U7iI0Dk4Ojvi17nZboNO4","Young","1KIJclzEbNhSVw8tiHPWwE","spotify:track:1KIJclzEbNhSVw8tiHPWwE"
"166","House of Blues",2023-10-07,"Vacations","0U7iI0Dk4Ojvi17nZboNO4","Relax","5TuTHrKzN6NweeQaKkBNb7","spotify:track:5TuTHrKzN6NweeQaKkBNb7"
"167","House of Blues",2023-10-07,"Vacations","0U7iI0Dk4Ojvi17nZboNO4","Friends","0jYfN0oxUjdYmAifDBORz9","spotify:track:0jYfN0oxUjdYmAifDBORz9"
"168","House of Blues",2023-10-07,"Vacations","0U7iI0Dk4Ojvi17nZboNO4","Home","1TQuqiFxqnVeez9OMq3emB","spotify:track:1TQuqiFxqnVeez9OMq3emB"
"169","House of Blues",2023-10-07,"Last Dinosaurs","677sHrkjhB7IP4YwjzZyc4","Italo Disco","1B2zrooBJ6Rc8NIUuS3VDh","spotify:track:1B2zrooBJ6Rc8NIUuS3VDh"
"170","House of Blues",2023-10-07,"Last Dinosaurs","677sHrkjhB7IP4YwjzZyc4","Eleven","67nYknr6fPloy87OxlURuf","spotify:track:67nYknr6fPloy87OxlURuf"
"171","House of Blues",2023-10-07,"Last Dinosaurs","677sHrkjhB7IP4YwjzZyc4","Sense","1UCeirBzcsC0Mk8Fnvl7Ix","spotify:track:1UCeirBzcsC0Mk8Fnvl7Ix"
"172","House of Blues",2023-10-07,"Last Dinosaurs","677sHrkjhB7IP4YwjzZyc4","Apollo","4FMsnzJirE6Y8SMscJjsX0","spotify:track:4FMsnzJirE6Y8SMscJjsX0"
"173","House of Blues",2023-10-07,"Last Dinosaurs","677sHrkjhB7IP4YwjzZyc4","Afterlife","2NPoN3C0wIoed540ksREBe","spotify:track:2NPoN3C0wIoed540ksREBe"
"174","House of Blues",2023-10-07,"Eliza McLamb","5jy9tglmQRLmTmcqz2qyUa","Mythologize Me","1VnUj5C0dmpUGRGkHZ8yWr","spotify:track:1VnUj5C0dmpUGRGkHZ8yWr"
"175","House of Blues",2023-10-07,"Eliza McLamb","5jy9tglmQRLmTmcqz2qyUa","Doing Fine","11x4szuV8aycTmA55B8mrz","spotify:track:11x4szuV8aycTmA55B8mrz"
"176","House of Blues",2023-10-07,"Eliza McLamb","5jy9tglmQRLmTmcqz2qyUa","Pulp","7i0QRugrVez4kxFijPbuMY","spotify:track:7i0QRugrVez4kxFijPbuMY"
"177","House of Blues",2023-10-07,"Eliza McLamb","5jy9tglmQRLmTmcqz2qyUa","Glitter","72xrTlEvH1Je0h6sYTm6Cw","spotify:track:72xrTlEvH1Je0h6sYTm6Cw"
"178","House of Blues",2023-10-07,"Eliza McLamb","5jy9tglmQRLmTmcqz2qyUa","Salt Circle","1gLr4m3IJ79hvD3rd6YBju","spotify:track:1gLr4m3IJ79hvD3rd6YBju"
"179","Metro",2023-10-07,"VNV Nation","4KlYg0F5KG9QNDFKaeTNAy","Illusion","2h90T02jHEfnEAtnq4Mz7n","spotify:track:2h90T02jHEfnEAtnq4Mz7n"
"180","Metro",2023-10-07,"VNV Nation","4KlYg0F5KG9QNDFKaeTNAy","When Is the Future","3fdaRiQSPRnF21CqcTxPRg","spotify:track:3fdaRiQSPRnF21CqcTxPRg"
"181","Metro",2023-10-07,"VNV Nation","4KlYg0F5KG9QNDFKaeTNAy","Control","0f8UJI1osudTTdB7CRh7bF","spotify:track:0f8UJI1osudTTdB7CRh7bF"
"182","Metro",2023-10-07,"VNV Nation","4KlYg0F5KG9QNDFKaeTNAy","Beloved","2o8oBC0lVZuQwHc2CMGzF1","spotify:track:2o8oBC0lVZuQwHc2CMGzF1"
"183","Metro",2023-10-07,"VNV Nation","4KlYg0F5KG9QNDFKaeTNAy","Chrome","3Txvo462GmrgDS3mmlEtkK","spotify:track:3Txvo462GmrgDS3mmlEtkK"
"184","Metro",2023-10-07,"TRAITRS","3r7VhSKMedZrOa3zCD3e7X","Thin Flesh","1P1u2H8BTKaKTRhsQAwFH4","spotify:track:1P1u2H8BTKaKTRhsQAwFH4"
"185","Metro",2023-10-07,"TRAITRS","3r7VhSKMedZrOa3zCD3e7X","Youth Cults","28to6BkzNlG24H6yJOxrJK","spotify:track:28to6BkzNlG24H6yJOxrJK"
"186","Metro",2023-10-07,"TRAITRS","3r7VhSKMedZrOa3zCD3e7X","The Suffering of Spiders","7myCbWnxSIxjtOmdaHc4ja","spotify:track:7myCbWnxSIxjtOmdaHc4ja"
"187","Metro",2023-10-07,"TRAITRS","3r7VhSKMedZrOa3zCD3e7X","Burnt Offerings","12f3st7ykgSAmemrKrfKPg","spotify:track:12f3st7ykgSAmemrKrfKPg"
"188","Metro",2023-10-07,"TRAITRS","3r7VhSKMedZrOa3zCD3e7X","The Lovely Wounded","0U9XBqriyjpw44A2FyiBAp","spotify:track:0U9XBqriyjpw44A2FyiBAp"
"189","The Riviera Theatre",2023-10-07,"Grace Potter","1PJVVIeS5Wu0wbZDhtC0Ht","Something That I Want","3eR3lWuvQqOzhTn91nbRCa","spotify:track:3eR3lWuvQqOzhTn91nbRCa"
"190","The Riviera Theatre",2023-10-07,"Grace Potter","1PJVVIeS5Wu0wbZDhtC0Ht","The Weight - Live","03qSYwxRCavJccioep27Sx","spotify:track:03qSYwxRCavJccioep27Sx"
"191","The Riviera Theatre",2023-10-07,"Grace Potter","1PJVVIeS5Wu0wbZDhtC0Ht","Ripple - Live","5D9PzL95N2AE7hGj7r8kSw","spotify:track:5D9PzL95N2AE7hGj7r8kSw"
"192","The Riviera Theatre",2023-10-07,"Grace Potter","1PJVVIeS5Wu0wbZDhtC0Ht","Empty Heart","2eP517crFrL5ggUAEoug16","spotify:track:2eP517crFrL5ggUAEoug16"
"193","The Riviera Theatre",2023-10-07,"Grace Potter","1PJVVIeS5Wu0wbZDhtC0Ht","Good Time","6KPjAsDsH425JhWiHAWHOK","spotify:track:6KPjAsDsH425JhWiHAWHOK"
"194","The Riviera Theatre",2023-10-07,"The Cactus Blossoms","7kWwQAe9JnYNMk4kuEe73S","Hey Baby","4MaNTAN78ylZnCMCKBFiU9","spotify:track:4MaNTAN78ylZnCMCKBFiU9"
"195","The Riviera Theatre",2023-10-07,"The Cactus Blossoms","7kWwQAe9JnYNMk4kuEe73S","Powder Blue","4eml8c7ZKYbMPFNgtfiwou","spotify:track:4eml8c7ZKYbMPFNgtfiwou"
"196","The Riviera Theatre",2023-10-07,"The Cactus Blossoms","7kWwQAe9JnYNMk4kuEe73S","Stoplight Kisses","5a0nDWlooW1BKOtc3beONv","spotify:track:5a0nDWlooW1BKOtc3beONv"
"197","The Riviera Theatre",2023-10-07,"The Cactus Blossoms","7kWwQAe9JnYNMk4kuEe73S","Travelers Paradise","6mSyEZWYvYpEmRoIsTDe8J","spotify:track:6mSyEZWYvYpEmRoIsTDe8J"
"198","The Riviera Theatre",2023-10-07,"The Cactus Blossoms","7kWwQAe9JnYNMk4kuEe73S","Mississippi","2MzuBHUg1YLezoTZqfBfVl","spotify:track:2MzuBHUg1YLezoTZqfBfVl"
"199","Concord Music Hall",2023-10-07,"Midnight Tyrannosaurus","6Z8O8PugLuKyLFVkZLQDRZ","Styx","5uItmsvH0iEN1UNd2FDhaM","spotify:track:5uItmsvH0iEN1UNd2FDhaM"
"200","Concord Music Hall",2023-10-07,"Midnight Tyrannosaurus","6Z8O8PugLuKyLFVkZLQDRZ","Step Aside","6JZcYmtHCnEEIyENCDNgRd","spotify:track:6JZcYmtHCnEEIyENCDNgRd"
"201","Concord Music Hall",2023-10-07,"Midnight Tyrannosaurus","6Z8O8PugLuKyLFVkZLQDRZ","Body Count","1GUZhfnTke0lEKRTjAgoUu","spotify:track:1GUZhfnTke0lEKRTjAgoUu"
"202","Concord Music Hall",2023-10-07,"Midnight Tyrannosaurus","6Z8O8PugLuKyLFVkZLQDRZ","The Warp","42Kla7E5bUL6tVqeaXaF2b","spotify:track:42Kla7E5bUL6tVqeaXaF2b"
"203","Concord Music Hall",2023-10-07,"Midnight Tyrannosaurus","6Z8O8PugLuKyLFVkZLQDRZ","The Cheeki Breeki Song","1gbUrCmsJchMppBeC6wL3r","spotify:track:1gbUrCmsJchMppBeC6wL3r"
"204","Chop Shop",2023-10-07,"The Beaches","6ws5XBA70XgeBpnLZhQBoy","Blame Brett","6twjuBZfRJIZnoHrghzWLk","spotify:track:6twjuBZfRJIZnoHrghzWLk"
"205","Chop Shop",2023-10-07,"The Beaches","6ws5XBA70XgeBpnLZhQBoy","Me & Me","0EKos2FaZxVXNr96xi1but","spotify:track:0EKos2FaZxVXNr96xi1but"
"206","Chop Shop",2023-10-07,"The Beaches","6ws5XBA70XgeBpnLZhQBoy","What Doesn't Kill You Makes You Paranoid","3xLOD2jhRXA9CVEfNRHt6C","spotify:track:3xLOD2jhRXA9CVEfNRHt6C"
"207","Chop Shop",2023-10-07,"The Beaches","6ws5XBA70XgeBpnLZhQBoy","Shower Beer","6Kf0pq9FXBBwMkrgEKDT6S","spotify:track:6Kf0pq9FXBBwMkrgEKDT6S"
"208","Chop Shop",2023-10-07,"The Beaches","6ws5XBA70XgeBpnLZhQBoy","My Body ft Your Lips","4xkxhTvP9tmCKfAIO8GFJR","spotify:track:4xkxhTvP9tmCKfAIO8GFJR"
"209","Chop Shop",2023-10-07,"The Beaches","6ws5XBA70XgeBpnLZhQBoy","Kismet","7pMSBupRMxTmMvoDbESqDy","spotify:track:7pMSBupRMxTmMvoDbESqDy"
"210","Schubas",2023-10-07,"Trousdale","26DvqLYszG0oIOeelTF5kE","Wouldn't Come Back","1zeQjPT367QcGrkpIXYjuW","spotify:track:1zeQjPT367QcGrkpIXYjuW"
"211","Schubas",2023-10-07,"Trousdale","26DvqLYszG0oIOeelTF5kE","Any Day Now","4DHvxcvurhgr0175Oeupqs","spotify:track:4DHvxcvurhgr0175Oeupqs"
"212","Schubas",2023-10-07,"Trousdale","26DvqLYszG0oIOeelTF5kE","Wouldn't It Be Nice","0p9iW5SZgKuxF2Tnodh316","spotify:track:0p9iW5SZgKuxF2Tnodh316"
"213","Schubas",2023-10-07,"Trousdale","26DvqLYszG0oIOeelTF5kE","Happy Anymore","3wXqhGF1h9GAmgtsI4HeeU","spotify:track:3wXqhGF1h9GAmgtsI4HeeU"
"214","Schubas",2023-10-07,"Trousdale","26DvqLYszG0oIOeelTF5kE","Always, Joni","61EzqOBuKeieLCgkO1xQv8","spotify:track:61EzqOBuKeieLCgkO1xQv8"
"215","Schubas",2023-10-07,"Trousdale","26DvqLYszG0oIOeelTF5kE","Out Of My Mind","3ZTZiH8eOtaUPrEW4KxtOB","spotify:track:3ZTZiH8eOtaUPrEW4KxtOB"
"216","Schubas",2023-10-07,"Anna Vaus","3ftsk3ROAgHws85G83ppw1","Wild Honey","2ekYJOliaYZ2zUb3XlLs5V","spotify:track:2ekYJOliaYZ2zUb3XlLs5V"
"217","Schubas",2023-10-07,"Anna Vaus","3ftsk3ROAgHws85G83ppw1","Wild Honey (Acoustic)","5yP0mhRJkEEzGlCQLyC9Mn","spotify:track:5yP0mhRJkEEzGlCQLyC9Mn"
"218","Schubas",2023-10-07,"Anna Vaus","3ftsk3ROAgHws85G83ppw1","Everybody Wants to Rule the World","134ZJ68RTrWiJfGte6xfuS","spotify:track:134ZJ68RTrWiJfGte6xfuS"
"219","Schubas",2023-10-07,"Anna Vaus","3ftsk3ROAgHws85G83ppw1","Champagne Problems","0jROxAFIldP5sYY5h7phcc","spotify:track:0jROxAFIldP5sYY5h7phcc"
"220","Schubas",2023-10-07,"Anna Vaus","3ftsk3ROAgHws85G83ppw1","Night Changes","4tucPrFhvnb63pVtbtUPyo","spotify:track:4tucPrFhvnb63pVtbtUPyo"
"221","Byline Bank Aragon Ballroom",2023-10-08,"The Band Camino","6d4jrmreCmsenscuieJERc","See You Later","0PCtDCMDypMnUhVrLyOQZs","spotify:track:0PCtDCMDypMnUhVrLyOQZs"
"222","Byline Bank Aragon Ballroom",2023-10-08,"The Band Camino","6d4jrmreCmsenscuieJERc","Novocaine","561WtF4saXolXokGjeVPYJ","spotify:track:561WtF4saXolXokGjeVPYJ"
"223","Byline Bank Aragon Ballroom",2023-10-08,"The Band Camino","6d4jrmreCmsenscuieJERc","I Think I Like You","6yOxL1xfPkv9Z9zvpNrMDU","spotify:track:6yOxL1xfPkv9Z9zvpNrMDU"
"224","Byline Bank Aragon Ballroom",2023-10-08,"The Band Camino","6d4jrmreCmsenscuieJERc","2 / 14","2QwpEi3eNToZCCMMRcOj0u","spotify:track:2QwpEi3eNToZCCMMRcOj0u"
"225","Byline Bank Aragon Ballroom",2023-10-08,"The Band Camino","6d4jrmreCmsenscuieJERc","Never A Good Time","5l60Z7gXN9MhAyhdZdy3uA","spotify:track:5l60Z7gXN9MhAyhdZdy3uA"
"226","Byline Bank Aragon Ballroom",2023-10-08,"The Band Camino","6d4jrmreCmsenscuieJERc","See Through","1pJzl0YsxaWj6BbPs1mUuQ","spotify:track:1pJzl0YsxaWj6BbPs1mUuQ"
"227","Byline Bank Aragon Ballroom",2023-10-08,"THE WLDLFE","2Vvj76fff5uAw10W1sW54W","All My Friends","32Kd9ZAmjmwCs8G7IxA58w","spotify:track:32Kd9ZAmjmwCs8G7IxA58w"
"228","Byline Bank Aragon Ballroom",2023-10-08,"THE WLDLFE","2Vvj76fff5uAw10W1sW54W","Blood Orange","0tpIkSciovK8ikrpW96Cy4","spotify:track:0tpIkSciovK8ikrpW96Cy4"
"229","Byline Bank Aragon Ballroom",2023-10-08,"THE WLDLFE","2Vvj76fff5uAw10W1sW54W","Somebody's Gonna Love You","4rq7oZJeeIkAjp9hNWHbNC","spotify:track:4rq7oZJeeIkAjp9hNWHbNC"
"230","Byline Bank Aragon Ballroom",2023-10-08,"THE WLDLFE","2Vvj76fff5uAw10W1sW54W","Box","7qGsZBxpEAnPWH6nt3FEXU","spotify:track:7qGsZBxpEAnPWH6nt3FEXU"
"231","Byline Bank Aragon Ballroom",2023-10-08,"THE WLDLFE","2Vvj76fff5uAw10W1sW54W","You Don't Love Me (Like You Used To)","5K9yCr0OY5Yf68EbVvkQWs","spotify:track:5K9yCr0OY5Yf68EbVvkQWs"
"232","Byline Bank Aragon Ballroom",2023-10-08,"Bad Suns","0YhUSm86okLWldQVwJkLlP","Daft Pretty Boys","41d2Q6DHcM20OdzynkRtvf","spotify:track:41d2Q6DHcM20OdzynkRtvf"
"233","Byline Bank Aragon Ballroom",2023-10-08,"Bad Suns","0YhUSm86okLWldQVwJkLlP","Cardiac Arrest","6zQyu8L8yUuJkl6LbQ6iKU","spotify:track:6zQyu8L8yUuJkl6LbQ6iKU"
"234","Byline Bank Aragon Ballroom",2023-10-08,"Bad Suns","0YhUSm86okLWldQVwJkLlP","Baby Blue Shades","2bCFAFxw6uLRu3Mk1jF9E0","spotify:track:2bCFAFxw6uLRu3Mk1jF9E0"
"235","Byline Bank Aragon Ballroom",2023-10-08,"Bad Suns","0YhUSm86okLWldQVwJkLlP","Life Was Easier When I Only Cared About Me","0eLXdwrMjL7kHzpob9zXli","spotify:track:0eLXdwrMjL7kHzpob9zXli"
"236","Byline Bank Aragon Ballroom",2023-10-08,"Bad Suns","0YhUSm86okLWldQVwJkLlP","The One I Used To Love","752icFa2OOLztKyoacg4n9","spotify:track:752icFa2OOLztKyoacg4n9"
"237","House of Blues",2023-10-08,"Christian French","7naAJDAh7AZnf18YYfQruM","head first","1nDOeWBfRKA5YNQ8bKWzMM","spotify:track:1nDOeWBfRKA5YNQ8bKWzMM"
"238","House of Blues",2023-10-08,"Christian French","7naAJDAh7AZnf18YYfQruM","Come Around","2zkhW5YaOPPaPgNWXmjTjF","spotify:track:2zkhW5YaOPPaPgNWXmjTjF"
"239","House of Blues",2023-10-08,"Christian French","7naAJDAh7AZnf18YYfQruM","By Myself","6iRTYLWbxXtUz00KQIWiTN","spotify:track:6iRTYLWbxXtUz00KQIWiTN"
"240","House of Blues",2023-10-08,"Christian French","7naAJDAh7AZnf18YYfQruM","love ride","3bjLCKsBNSFyx6Gfsb7X4h","spotify:track:3bjLCKsBNSFyx6Gfsb7X4h"
"241","House of Blues",2023-10-08,"Christian French","7naAJDAh7AZnf18YYfQruM","i think too much","6wFqLYmiXyGvprbWa4ogm8","spotify:track:6wFqLYmiXyGvprbWa4ogm8"
"242","House of Blues",2023-10-08,"Christian French","7naAJDAh7AZnf18YYfQruM","avalanche","1RlmAzI27AlIpvoRN3u6Iy","spotify:track:1RlmAzI27AlIpvoRN3u6Iy"
"243","House of Blues",2023-10-08,"Lisa Heller","4c0MadmAExDMrmnYG02mXa","pretend","0CNslD2AbxC6WZu1AJNM7A","spotify:track:0CNslD2AbxC6WZu1AJNM7A"
"244","House of Blues",2023-10-08,"Lisa Heller","4c0MadmAExDMrmnYG02mXa","is anyone listening?","0jxtyoqNmpiydG42uetIgH","spotify:track:0jxtyoqNmpiydG42uetIgH"
"245","House of Blues",2023-10-08,"Lisa Heller","4c0MadmAExDMrmnYG02mXa","red flags","1Qsl7IdLvS32YKHll5b15k","spotify:track:1Qsl7IdLvS32YKHll5b15k"
"246","House of Blues",2023-10-08,"Lisa Heller","4c0MadmAExDMrmnYG02mXa","rock bottom","3bJkJwS4qLlUGTvZT1W1OG","spotify:track:3bJkJwS4qLlUGTvZT1W1OG"
"247","House of Blues",2023-10-08,"Lisa Heller","4c0MadmAExDMrmnYG02mXa","Wings","5BUVgGXMmj5SB8VjlKJNAL","spotify:track:5BUVgGXMmj5SB8VjlKJNAL"
"248","House of Blues",2023-10-08,"Devon Gabriella","1rfIKfqoygAsxTWBdzVO2i","older","0q49ODitYkfDWQbMcsXfod","spotify:track:0q49ODitYkfDWQbMcsXfod"
"249","House of Blues",2023-10-08,"Devon Gabriella","1rfIKfqoygAsxTWBdzVO2i","afraid of heights","1NBH8vdNQ2qG7U8VMntBLg","spotify:track:1NBH8vdNQ2qG7U8VMntBLg"
"250","House of Blues",2023-10-08,"Devon Gabriella","1rfIKfqoygAsxTWBdzVO2i","remind me","1pEqRNNm1wqEOVKpXe5Am8","spotify:track:1pEqRNNm1wqEOVKpXe5Am8"
"251","House of Blues",2023-10-08,"Devon Gabriella","1rfIKfqoygAsxTWBdzVO2i","a little hope never hurt","0PueVWI6LBWs2kdUiGIzBy","spotify:track:0PueVWI6LBWs2kdUiGIzBy"
"252","House of Blues",2023-10-08,"Devon Gabriella","1rfIKfqoygAsxTWBdzVO2i","how could you?","2hkaiudF4PoJ4SWBqIdBPa","spotify:track:2hkaiudF4PoJ4SWBqIdBPa"
"253","Metro",2023-10-08,"Arkells","3ShGiAyhxI6Rq3TknZ3gfk","Past Life","7wpzB9vIfNoNOy5LsJSkrz","spotify:track:7wpzB9vIfNoNOy5LsJSkrz"
